"단어","풀이"
"역사가","歷史家"
"역사상","歷史上"
"역사적","歷史的"
"역사학","歷史學"
"역시","亦是"
"역할","役割"
"연간","年間"
"연결","連結"
"연결되다","連結-"
"연결하다","連結-"
"연관","聯關"
"연구","硏究"
"연구소","硏究所"
"연구실","硏究室"
"연구원","硏究員"
"연구자","硏究者"
"연구하다","硏究-"
"연극","演劇"
"연기","延期"
"연기","煙氣"
"연기","演技"
"연기되다","延期-"
"연기자","演技者"
"연기하다","延期-"
"연두색","軟豆色"
"연락","連絡"
"연락처","連絡處"
"연락하다","連絡-"
"연령","年齡"
"연말","年末"
"연상하다","聯想-"
"연설","演說"
"연세","年歲"
"연속","連續"
"연습","練習"
"연습하다","練習-"
"연애","戀愛"
"연예인","演藝人"
"연인","戀人"
"연장","延長"
"연주","演奏"
"연출","演出"
"연출하다","演出-"
"연필","鉛筆"
"연하다","軟-"
"연합","聯合"
"연휴","連休"
"열",""
"열","熱"
"열기","熱氣"
"열다","문을 ~"
"열리다","열매가 ~"
"열리다","문이 ~"
"열매",""
"열쇠",""
"열심히","熱心-"
"열정","熱情"
"열중하다","熱中-"
"열차","列車"
"열흘",""
"엷다",""
"염려","念慮"
"염려하다","念慮-"
"엽서","葉書"
"엿보다",""
"영","~ 딴판이다"
"영국","英國"
"영남","嶺南"
"영상","映像"
"영상","零上"
"영양","營養"
"영어","英語"
"영업","營業"
"영역","領域"
"영웅","英雄"
"영원하다","永遠-"
"영원히","永遠-"
"영하","零下"
"영향","影響"
"영향력","影響力"
"영혼","靈魂"
"영화","映畵"
"영화관","映畵館"
"영화배우","映畵俳優"
"영화제","映畵祭"
"옆",""
"옆구리",""
"옆방","-房"
"옆집",""
"예","~나 지금이나"
"예",""
"예","例"
"예감","豫感"
"예고하다","豫告-"
"예금","預金"
"예매하다","豫買-"
"예방","豫防"
"예방하다","豫防-"
"예보","豫報"
"예비","豫備"
"예쁘다",""
"예산","豫算"
"예상","豫想"
"예상되다","豫想-"
"예상하다","豫想-"
"예선","豫選"
"예순",""
"예술","藝術"
"예술가","藝術家"
"예술적","藝術的"
"예습","豫習"
"예습하다","豫習-"
"예식장","禮式場"
"예약","豫約"
"예약하다","豫約-"
"예외","例外"
"예의","禮儀"
"예전",""
"예절","禮節"
"예정","豫定"
"예정되다","豫定-"
"예측하다","豫測-"
"예컨대","例-"
"옛",""
"옛날",""
"옛날이야기",""
"오",""
"오","五"
"오가다",""
"오늘",""
"오늘",""
"오늘날",""
"오다",""
"오다",""
"오락","娛樂"
"오래",""
"오래간만",""
"오래도록",""
"오래되다",""
"오래전","-前"
"오랜",""
"오랜만",""
"오랫동안",""
"오렌지","orange"
"오로지",""
"오르내리다",""
"오르다",""
"오른발",""
"오른손",""
"오른쪽",""
"오리","동물"
"오븐","oven"
"오빠",""
"오십","五十"
"오염","汚染"
"오염되다","汚染-"
"오월","五月"
"오이",""
"오전","午前"
"오직",""
"오징어",""
"오페라","opera"
"오피스텔","office hotel"
"오해","誤解"
"오후","午後"
"오히려",""
"옥상","屋上"
"옥수수",""
"온",""
"온갖",""
"온도","溫度"
"온돌","溫突"
"온라인","on-line"
"온몸",""
"온종일","-終日"
"온통",""
"올","올해"
"올","올해"
"올가을",""
"올라가다",""
"올라서다",""
"올라오다",""
"올라타다",""
"올려놓다",""
"올려다보다",""
"올리다",""
"올림픽","Olympic"
"올바르다",""
"올여름",""
"올해",""
"옮기다",""
"옳다",""
"옷",""
"옷차림",""
"와",""
"와이셔츠","white shirts"
"와인","wine"
"완벽하다","完璧-"
"완성","完成"
"완성되다","完成-"
"완성하다","完成-"
"완전","完全"
"완전하다","完全-"
"완전히","完全-"
"왕","王"
"왕비","王妃"
"왕자","王子"
"왜",""
"왜냐하면",""
"왠지",""
"외","外"
"외갓집","外家-"
"외과","外科"
"외교","外交"
"외교관","外交官"
"외국","外國"
"외국어","外國語"
"외국인","外國人"
"외다","주문을 ~"
"외로움",""
"외롭다",""
"외면하다","外面-"
"외모","外貌"
"외부","外部"
"외삼촌","外三寸"
"외아들",""
"외우다",""
"외제","外製"
"외출","外出"
"외출하다","外出-"
"외치다",""
"외침",""
"외할머니","外-"
"외할아버지","外-"
"왼발",""
"왼손",""
"왼쪽",""
"요","~ 근방"
"요구","要求"
"요구되다","要求-"
"요구하다","要求-"
"요금","料金"
"요리","料理"
"요리사","料理師"
"요리하다","料理-"
"요새",""
"요약하다","要約-"
"요일","曜日"
"요즈음",""
"요즘",""
"요청","要請"
"요청하다","要請-"
"욕","辱"
"욕실","浴室"
"욕심","欲心"
"욕하다","辱-"
"용","龍"
"용감하다","勇敢-"
"용기","勇氣"
"용기","容器"
"용도","用途"
"용돈","用-"
"용서","容恕"
"용서하다","容恕-"
"용어","用語"
"우려","憂慮"
"우리",""
"우리나라",""
"우리말",""
"우산","雨傘"
"우선","于先"
"우수하다","優秀-"
"우습다",""
"우승","優勝"
"우승하다","優勝-"
"우아하다","優雅-"
"우연히","偶然-"
"우울하다","憂鬱-"
"우유","牛乳"
"우정","友情"
"우주","宇宙"
"우체국","郵遞局"
"우편","郵便"
"우표","郵票"
"운","運"
"운동","運動"
"운동복","運動服"
"운동장","運動場"
"운동하다","運動-"
"운동화","運動靴"
"운명","運命"
"운반","運搬"
"운영하다","運營-"
"운전","運轉"
"운전기사","運轉技士"
"운전사","運轉士"
"운전자","運轉者"
"운전하다","運轉-"
"운행","運行"
"울다","울음을 ~"
"울리다","종이 ~"
"울리다","아기를 ~"
"울산","蔚山"
"울음",""
"울음소리",""
"움직이다",""
"움직임",""
"웃기다",""
"웃다",""
"웃어른",""
"웃음",""
"웃음소리",""
"워낙",""
"원","화폐 단위"
"원",""
"원","圓. ~을 그리다"
"원고","原稿"
"원래","元來"
"원서","願書"
"원숭이",""
"원인","原因"
"원장","院長"
"원피스","one-piece"
"원하다","願-"
"월","月"
"월급","月給"
"월드컵","World Cup"
"월세","月貰"
"월요일","月曜日"
"웨이터","waiter"
"웬",""
"웬만하다",""
"웬일",""
"위","~아래"
"위","位"
"위","胃"
"위기","危機"
"위대하다","偉大-"
"위로","慰勞"
"위로하다","慰勞-"
"위반","違反"
"위반하다","違反-"
"위법","違法"
"위성","衛星"
"위아래",""
"위원","委員"
"위원장","委員長"
"위주","爲主"
"위쪽",""
"위층","-層"
"위치","位置"
"위치하다","位置-"
"위하다","爲-"
"위험","危險"
"위험성","危險性"
"위험하다","危險-"
"위협","威脅"
"윗몸",""
"윗사람",""
"유교","儒敎"
"유난히",""
"유능하다","有能-"
"유럽","Europe"
"유리","琉璃"
"유리창","琉璃窓"
"유리하다","有利-"
"유머","humor"
"유명","有名"
"유명하다","有名-"
"유물","遺物"
"유발하다","誘發-"
"유사하다","類似-"
"유산","遺産"
"유월","六月"
"유의하다","留意-"
"유적","遺跡"
"유적지","遺跡地"
"유지되다","維持-"
"유지하다","維持-"
"유치원","幼稚園"
"유학","留學"
"유학","儒學"
"유학생","留學生"
"유행","流行"
"유행하다","流行-"
"유형","類型"
"육","六"
"육군","陸軍"
"육상","陸上"
"육십","六十"
"육체","肉體"
"육체적","肉體的"
"으레",""
"으응",""
"은","銀"
"은은하다","隱隱-"
"은행","銀行"
"은행나무","銀杏-"
"음",""
"음력","陰曆"
"음료","飮料"
"음료수","飮料水"
"음반","音盤"
"음성","音聲"
"음식","飮食"
"음식물","飮食物"
"음식점","飮食店"
"음악","音樂"
"음악가","音樂家"
"음주","飮酒"
"응",""
"응답하다","應答-"
"의견","意見"
"의논","議論"
"의논하다","議論-"
"의도","意圖"
"의도적","意圖的"
"의류","衣類"
"의무","義務"
"의문","疑問"
"의미","意味"
"의미하다","意味-"
"의복","衣服"
"의사","意思"
"의사","醫師"
"의식","意識"
"의식","儀式"
"의식하다","意識-"
"의심","疑心"
"의심하다","疑心-"
"의외로","意外-"
"의욕","意欲"
"의원","議員"
"의자","椅子"
"의존하다","依存-"
"의지","意志"
"의지하다","依支-"
"의하다","依-"
"의학","醫學"
"이","신체"
"이",""
"이",""
"이",""
"이","二"
"이같이",""
"이거",""
"이것",""
"이것저것",""
"이곳",""
"이곳저곳",""
"이기다","적에게 ~"
"이끌다",""
"이날",""
"이내",""
"이내","以內"
"이념","理念"
"이놈",""
"이다음",""
"이달",""
"이대로",""
"이데올로기","&독Ideologie"
"이동","移動"
"이동하다","移動-"
"이따가",""
"이따금",""
"이때",""
"이래","以來"
"이래서","이리하여서"
"이러다",""
"이러하다",""
"이런",""
"이런저런",""
"이렇게","이러하게"
"이렇다",""
"이력서","履歷書"
"이론적","理論的"
"이롭다","利-"
"이루다",""
"이루어지다",""
"이룩하다",""
"이뤄지다",""
"이르다","도착하다"
"이르다","말하다"
"이르다","빠르다"
"이름",""
"이리","~ 오너라"
"이리저리","~ 돌아다니다"
"이마",""
"이모","姨母"
"이미",""
"이미지","image"
"이민","移民"
"이발소","理髮所"
"이번","-番"
"이별","離別"
"이분",""
"이불",""
"이빨",""
"이사","移徙"
"이사장","理事長"
"이사하다","移徙-"
"이상","以上"
"이상","理想"
"이상","異常"
"이상적","理想的"
"이상하다","異常-"
"이성","理性"
"이성","異性"
"이슬",""
"이십","二十"
"이야기",""
"이야기하다",""
"이어",""
"이어서",""
"이어지다",""
"이외","以外"
"이용","利用"
"이용되다","利用-"
"이용자","利用者"
"이용하다","利用-"
"이웃",""
"이웃집",""
"이월","二月"
"이유","理由"
"이윽고",""
"이익","利益"
"이자","利子"
"이전","以前"
"이제",""
"이제",""
"이제야",""
"이중","二重"
"이쪽",""
"이튿날",""
"이틀","시간"
"이하","以下"
"이해","利害"
"이해","理解"
"이해관계","利害關係"
"이해되다","理解-"
"이해하다","理解-"
"이혼","離婚"
"이혼하다","離婚-"
"이후","以後"
"익다","감이 ~"
"익다","손에 ~"
"익숙하다",""
"익숙해지다",""
"익히다","고기를 ~"
"익히다","기술을 ~"
"인","人"
"인간","人間"
"인간관계","人間關係"
"인간성","人間性"
"인간적","人間的"
"인격","人格"
"인공","人工"
"인구","人口"
"인근","隣近"
"인기","人氣"
"인도","보도"
"인류","人類"
"인물","人物"
"인분80","人分. 3~"
"인사","人士"
"인사","人事"
"인사","人事"
"인사말","人事-"
"인사하다","人事-"
"인삼","人蔘"
"인삼차","人蔘茶"
"인상","人相"
"인상","引上"
"인상","印象"
"인상적","印象的"
"인생","人生"
"인쇄","印刷"
"인식하다","認識-"
"인연","因緣"
"인원","人員"
"인재","人材"
"인정되다","認定-"
"인정받다","認定-"
"인정하다","認定-"
"인제",""
"인제",""
"인종","人種"
"인천","仁川"
"인천공항","仁川空港"
"인체","人體"
"인터넷","internet"
"인터뷰","interview"
"인하","引下"
"인하다","因-"
"인형","人形"
"일",""
"일","一"
"일","하루"
"일곱",""
"일기","日氣"
"일기","日記"
"일단","一旦"
"일대","一大"
"일등","一等"
"일반","一般"
"일반인","一般人"
"일반적","一般的"
"일본","日本"
"일본어","日本語"
"일부","一部"
"일부러",""
"일상","日常"
"일상생활","日常生活"
"일상적","日常的"
"일생","一生"
"일손",""
"일시적","一時的"
"일식","日食. 일본 음식"
"일쑤",""
"일어나다",""
"일어서다",""
"일요일","日曜日"
"일월","一月"
"일으키다",""
"일일이","一一-"
"일자","日子"
"일자리",""
"일정","日程"
"일정하다","一定-"
"일종","一種"
"일주일","一週日"
"일찍",""
"일찍이",""
"일체","一切"
"일치","一致"
"일치하다","一致-"
"일하다",""
"일행","一行"
"일회용","一回用"
"일회용품","一回用品"
"일흔",""
"읽다",""
"읽히다","읽다'의 피동사"
"잃다",""
"잃어버리다",""
"임금",""
"임금","賃金"
"임무","任務"
"임시","臨時"
"임신","妊娠"
"임신부","妊娠婦"
"임신하다","妊娠-"
"입",""
"입구","入口"
"입국","入國"
"입다","옷을 ~"
"입대","入隊"
"입력","入力"
"입력하다","入力-"
"입맛",""
"입사","入社"
"입사하다","入社-"
"입술",""
"입시","入試"
"입원","入院"
"입원하다","入院-"
"입장","立場"
"입학","入學"
"입학하다","入學-"
"입히다",""
"잇다",""
"잇따르다",""
"있다",""
"있다",""
"있다",""
"잊다",""
"잊어버리다",""
"잊혀지다",""
"잎",""
"자","~로 재다"
"자",""
"자","字. 이름 석 ~"
"자","者"
"자가용","自家用"
"자격","資格"
"자격증","資格證"
"자극","刺戟"
"자극하다","刺戟-"
"자기","自己"
"자기","自己"
"자꾸",""
"자꾸만",""
"자네",""
"자녀","子女"
"자다",""
"자동","自動"
"자동차","自動車"
"자라나다",""
"자라다","커지다"
"자랑",""
"자랑스럽다",""
"자랑하다",""
"자료","資料"
"자르다",""
"자리","~가 없다"
"자리","~를 깔다"
"자매","姉妹"
"자부심","自負心"
"자살","自殺"
"자살하다","自殺-"
"자세","姿勢"
"자세하다","仔細-"
"자세히","仔細-"
"자식","子息"
"자신","自身"
"자신","自信"
"자신감","自信感"
"자연","自然"
"자연스럽다","自然-"
"자연적","自然的"
"자연현상","自然現象"
"자연환경","自然環境"
"자연히","自然-"
"자원","資源"
"자유","自由"
"자유롭다","自由-"
"자율","自律"
"자장면","&중Zhajiangmian"
"자전거","自轉車"
"자정","子正"
"자존심","自尊心"
"자주",""
"자체","自體"
"자취",""
"자판","字板"
"자판기","自販機"
"작가","作家"
"작년","昨年"
"작다",""
"작성","作成"
"작성하다","作成-"
"작아지다",""
"작업","作業"
"작용","作用"
"작용하다","作用-"
"작은딸",""
"작은아들",""
"작은아버지",""
"작은어머니",""
"작품","作品"
"잔","盞"
"잔디",""
"잔디밭",""
"잔뜩",""
"잔치",""
"잘",""
"잘나다",""
"잘되다",""
"잘리다",""
"잘못",""
"잘못",""
"잘못되다",""
"잘못하다",""
"잘살다",""
"잘생기다",""
"잘하다",""
"잠",""
"잠그다","서랍을 ~"
"잠기다","물에 ~"
"잠깐",""
"잠깐",""
"잠들다",""
"잠바","jumper"
"잠수함","潛水艦"
"잠시","暫時"
"잠시","暫時"
"잠옷",""
"잠자다",""
"잠자리","~를 바꾸다"
"잠자리","곤충"
"잡다",""
"잡수다",""
"잡수시다",""
"잡아당기다",""
"잡아먹다",""
"잡지","雜誌"
"잡히다","잡다'의 피동사"
"장","張. 종이 한 ~"
"장","章"
"장가","~가다"
"장갑","掌匣"
"장관","長官"
"장군","將軍"
"장기간","長期間"
"장기적","長期的"
"장난",""
"장난감",""
"장남","長男"
"장래","將來"
"장례","葬禮"
"장례식","葬禮式"
"장르","&프genre"
"장마",""
"장면","場面"
"장모","丈母"
"장모님","丈母-"
"장미","薔薇"
"장비","裝備"
"장사",""
"장사꾼",""
"장소","場所"
"장수","사과 ~"
"장식","裝飾"
"장애인","障碍人"
"장인","丈人"
"장점","長點"
"장차","將次"
"장학금","奬學金"
"잦다","왕래가 ~"
"재능","才能"
"재다","저울로 ~"
"재료","材料"
"재미",""
"재미없다",""
"재미있다",""
"재밌다","재미있다"
"재빨리",""
"재산","財産"
"재생","再生"
"재수","財數"
"재우다","고기를 양념에 ~"
"재작년","再昨年"
"재정","財政"
"재주",""
"재즈","jazz"
"재채기",""
"재판","裁判"
"재학","在學"
"재활용","再活用"
"재활용품","再活用品"
"쟤","저 아이"
"저","일인칭 대명사"
"저","멀리 있는 대상"
"저","멀리 있는 대상"
"저",""
"저거",""
"저것",""
"저고리",""
"저곳",""
"저기",""
"저기",""
"저녁",""
"저녁때",""
"저러다",""
"저런",""
"저런",""
"저렇게","저러하게"
"저렇다",""
"저리","저곳으로"
"저마다",""
"저번","這番"
"저울",""
"저자","著者"
"저절로",""
"저지르다",""
"저쪽",""
"저축","貯蓄"
"저편","-便"
"저희",""
"적",""
"적","敵"
"적극","積極"
"적극적","積極的"
"적다","답을 ~"
"적다","경험이 ~"
"적당하다","適當-"
"적당히","適當-"
"적성","適性"
"적어도",""
"적어지다",""
"적용","適用"
"적용되다","適用-"
"적용하다","適用-"
"적응","適應"
"적응하다","適應-"
"적절하다","適切-"
"적합하다","適合-"
"적히다",""
"전","全. ~ 국민"
"전","前"
"전","前"
"전개","展開"
"전개되다","展開-"
"전개하다","展開-"
"전공","專攻"
"전공하다","專攻-"
"전구","電球"
"전국","全國"
"전국적","全國的"
"전기","前期"
"전기","傳記"
"전기","電氣"
"전기밥솥",""
"전날","前-"
"전달","傳達"
"전달되다","傳達-"
"전달하다","傳達-"
"전라도","全羅道"
"전망","展望"
"전망하다","展望-"
"전문","專門"
"전문가","專門家"
"전문적","專門的"
"전문점","專門店"
"전문직","專門職"
"전반","全般"
"전반적","全般的"
"전부","全部"
"전부","全部"
"전선","戰線"
"전설","傳說"
"전세","傳貰"
"전시","展示"
"전시되다","展示-"
"전시장","展示場"
"전시하다","展示-"
"전시회","展示會"
"전용","專用"
"전자","電子"
"전쟁","戰爭"
"전주","全州"
"전철","電鐵"
"전체","全體"
"전체적","全體的"
"전통","傳統"
"전통문화","傳統文化"
"전통적","傳統的"
"전하다","傳-"
"전해지다","傳-"
"전혀","全-"
"전화","電話"
"전화기","電話機"
"전화번호","電話番號"
"전화하다","電話-"
"전환","轉換"
"전환하다","轉換-"
"전후","前後"
"절","사찰"
"절","~을 하다"
"절","節"
"절대","絶對"
"절대","絶對"
"절대로","絶對-"
"절대적","絶對的"
"절망","絶望"
"절반","折半"
"절약","節約"
"절약하다","節約-"
"절차","節次"
"젊다",""
"젊은이",""
"젊음",""
"점","點"
"점","點"
"점검","點檢"
"점수","點數"
"점심","點心"
"점심때","點心-"
"점심시간","點心時間"
"점원","店員"
"점잖다",""
"점점","漸漸"
"점차","漸次"
"접근","接近"
"접근하다","接近-"
"접다",""
"접시",""
"접촉","接觸"
"접하다","接-"
"젓가락",""
"젓다",""
"정","情"
"정거장","停車場"
"정기","定期"
"정기적","定期的"
"정답","正答"
"정당","政黨"
"정도","程度"
"정류장","停留場"
"정리","整理"
"정리되다","整理-"
"정리하다","整理-"
"정말","正-"
"정말","正-"
"정말","正-"
"정말로","正-"
"정면","正面"
"정문","正門"
"정반대","正反對"
"정보","情報"
"정보화","情報化"
"정부","政府"
"정비","整備"
"정상","正常"
"정상","頂上"
"정상적","正常的"
"정성","精誠"
"정식","正式"
"정신","精神"
"정신과","精神科"
"정신없이","精神-"
"정신적","精神的"
"정오","正午"
"정원","庭園"
"정장","正裝"
"정지","停止"
"정직하다","正直-"
"정치","政治"
"정치권","政治權"
"정치인","政治人"
"정치적","政治的"
"정치학","政治學"
"정하다","定-"
"정해지다","定-"
"정확하다","正確-"
"정확히","正確-"
"젖",""
"젖다",""
"제거하다","除去-"
"제공","提供"
"제공하다","提供-"
"제과점","製菓店"
"제대로",""
"제대하다","除隊-"
"제도적","制度的"
"제목","題目"
"제발",""
"제법",""
"제비","동물"
"제사","祭祀"
"제삿날","祭祀-"
"제시","提示"
"제시되다","提示-"
"제시하다","提示-"
"제안","提案"
"제안하다","提案-"
"제약","制約"
"제외되다","除外-"
"제외하다","除外-"
"제의","提議"
"제의하다","提議-"
"제일","第一"
"제자","弟子"
"제자리",""
"제작","製作"
"제작하다","製作-"
"제주도","濟州島"
"제출","提出"
"제출하다","提出-"
"제품","製品"
"제한","制限"
"제한되다","制限-"
"제한하다","制限-"
"조","條"
"조","組"
"조","組"
"조각","얼음 ~"
"조각","彫刻"
"조개","동물"
"조건","條件"
"조그마하다",""
"조그맣다",""
"조금",""
"조금",""
"조금씩",""
"조기","早期"
"조깅","jogging"
"조르다","요구하다"
"조명","照明"
"조미료","調味料"
"조사30","調査"
"조사하다","調査-"
"조상","祖上"
"조선","朝鮮"
"조심스럽다","操心-"
"조심하다","操心-"
"조용하다",""
"조용히",""
"조절","調節"
"조절하다","調節-"
"조정","調整"
"조정하다","調整-"
"조직","組織"
"조카",""
"조화되다","調和-"
"존경하다","尊敬-"
"존댓말","尊待-"
"존재","存在"
"존재하다","存在-"
"존중하다","尊重-"
"졸다",""
"졸리다","자고 싶다"
"졸업","卒業"
"졸업생","卒業生"
"졸업하다","卒業-"
"졸음",""
"좀","조금"
"좁다",""
"좁히다",""
"종","種"
"종","鐘"
"종교","宗敎"
"종교적","宗敎的"
"종로","鍾路"
"종류","種類"
"종소리","鐘-"
"종업원","從業員"
"종이",""
"종이컵","-cup"
"종일","終日"
"종종","種種. ~ 놀러 오세요"
"종합","綜合"
"종합하다","綜合-"
"좋다",""
"좋아",""
"좋아지다",""
"좋아하다",""
"좌석","座席"
"좌우","左右"
"죄","罪"
"죄송하다","罪悚-"
"죄인","罪人"
"주","主. ~ 고객"
"주","週"
"주","週"
"주거","住居"
"주고받다",""
"주관적","主觀的"
"주년","周年"
"주다",""
"주다",""
"주로","主-"
"주름",""
"주름살",""
"주말","週末"
"주머니",""
"주먹",""
"주무시다",""
"주문","呪文"
"주문","注文"
"주문하다","注文-"
"주민","住民"
"주방","廚房"
"주변","周邊"
"주부","主婦"
"주사","注射"
"주소","住所"
"주스","juice"
"주식","株式"
"주어지다",""
"주요","主要"
"주요하다","主要-"
"주위","周圍"
"주의","注意"
"주의하다","注意-"
"주인","主人"
"주인공","主人公"
"주일","週日"
"주장","主張"
"주장하다","主張-"
"주저앉다",""
"주전자","酒煎子"
"주제","主題"
"주차","駐車"
"주차장","駐車場"
"주차하다","駐車-"
"주택","住宅"
"주한","駐韓"
"죽","줄을 ~ 긋다"
"죽","粥"
"죽다","굶어 ~"
"죽다","심심해 ~"
"죽음",""
